Date,High,Low,Open,Close,Volume,Adj Close
2021-10-22,7.630000114440918,7.099999904632568,7.130000114440918,7.630000114440918,33100.0,7.499305725097656
2021-10-25,8.079999923706055,7.690000057220459,7.690000057220459,7.71999979019165,8000.0,7.587763786315918
2021-10-26,7.650000095367432,7.519999980926514,7.53000020980835,7.599999904632568,1800.0,7.46981954574585
2021-10-27,7.670000076293945,7.400000095367432,7.650000095367432,7.400000095367432,6200.0,7.273245334625244
2021-10-28,7.289999961853027,7.0,7.210000038146973,7.0,7900.0,6.880096912384033
2021-10-29,7.070000171661377,6.860000133514404,6.869999885559082,7.010000228881836,24200.0,6.889925956726074
2021-11-01,7.78000020980835,7.199999809265137,7.199999809265137,7.400000095367432,8100.0,7.273245334625244
2021-11-03,7.789999961853027,7.309999942779541,7.360000133514404,7.789999961853027,17800.0,7.656565189361572
2021-11-04,8.199999809265137,7.380000114440918,8.149999618530273,7.599999904632568,45200.0,7.46981954574585
2021-11-05,7.599999904632568,7.5,7.599999904632568,7.5,10200.0,7.371532440185547
2021-11-08,8.0,7.420000076293945,7.420000076293945,7.710000038146973,31500.0,7.577935218811035
2021-11-09,7.71999979019165,7.5,7.5,7.650000095367432,9700.0,7.51896333694458
2021-11-10,8.0,7.659999847412109,7.659999847412109,7.900000095367432,12400.0,7.764680862426758
2021-11-11,8.899999618530273,7.900000095367432,7.900000095367432,8.449999809265137,41700.0,8.305259704589844
2021-11-12,9.5,8.649999618530273,8.649999618530273,9.5,162600.0,9.337274551391602
2021-11-16,9.6899995803833,8.75,9.300000190734863,9.039999961853027,28000.0,8.885153770446777
2021-11-17,9.399999618530273,8.800000190734863,9.399999618530273,8.859999656677246,11400.0,8.708236694335938
2021-11-18,9.0,8.600000381469727,8.859999656677246,8.600000381469727,140200.0,8.452691078186035
2021-11-19,9.0,8.630000114440918,8.800000190734863,9.0,14000.0,8.84583854675293
2021-11-22,9.390000343322754,8.800000190734863,9.0,9.25,32300.0,9.091556549072266
2021-11-23,9.050000190734863,8.699999809265137,9.010000228881836,9.050000190734863,9700.0,8.89498233795166
2021-11-24,9.050000190734863,8.699999809265137,8.850000381469727,8.699999809265137,31500.0,8.55097770690918
2021-11-25,9.0,8.699999809265137,9.0,8.699999809265137,22900.0,8.55097770690918
2021-11-26,9.0,8.0600004196167,8.720000267028809,8.0600004196167,38800.0,7.921940803527832
2021-11-29,8.989999771118164,8.210000038146973,8.399999618530273,8.5,28800.0,8.354403495788574
2021-11-30,8.989999771118164,8.300000190734863,8.300000190734863,8.970000267028809,148600.0,8.816352844238281
2021-12-01,8.979999542236328,8.0,8.970000267028809,8.0,13200.0,7.8629679679870605
2021-12-02,9.050000190734863,8.15999984741211,8.680000305175781,8.979999542236328,11600.0,8.826181411743164
2021-12-03,9.399999618530273,8.739999771118164,8.970000267028809,9.399999618530273,24800.0,9.23898696899414
2021-12-06,9.5,8.899999618530273,9.380000114440918,9.489999771118164,18400.0,9.327445983886719
2021-12-07,9.5,9.329999923706055,9.34000015258789,9.5,21900.0,9.337274551391602
2021-12-08,9.600000381469727,9.140000343322754,9.5,9.5,199000.0,9.337274551391602
2021-12-09,9.729999542236328,9.350000381469727,9.5,9.729999542236328,50400.0,9.563334465026855
2021-12-10,9.800000190734863,9.420000076293945,9.789999961853027,9.800000190734863,22700.0,9.632136344909668
2021-12-13,9.899999618530273,9.279999732971191,9.789999961853027,9.819999694824219,14900.0,9.651792526245117
2021-12-14,9.869999885559082,9.420000076293945,9.539999961853027,9.8100004196167,19600.0,9.64196491241455
2021-12-15,9.899999618530273,9.569999694824219,9.890000343322754,9.880000114440918,10900.0,9.710765838623047
2021-12-16,10.0,9.720000267028809,9.90999984741211,9.930000305175781,34100.0,9.759909629821777
2021-12-17,10.0,9.670000076293945,9.979999542236328,9.949999809265137,52300.0,9.779565811157227
2021-12-20,10.119999885559082,9.5,9.5,10.119999885559082,29300.0,9.946654319763184
2021-12-21,10.149999618530273,9.609999656677246,10.100000381469727,10.100000381469727,75600.0,9.926997184753418
2021-12-22,10.140000343322754,9.84000015258789,10.140000343322754,10.100000381469727,35000.0,9.926997184753418
2021-12-23,10.199999809265137,9.699999809265137,10.1899995803833,10.199999809265137,34100.0,10.025283813476562
2021-12-27,10.5,10.0,10.25,10.319999694824219,131200.0,10.143228530883789
2021-12-28,10.430000305175781,9.90999984741211,10.199999809265137,10.350000381469727,71300.0,10.172715187072754
2021-12-29,10.510000228881836,10.109999656677246,10.479999542236328,10.470000267028809,106100.0,10.29065990447998
2021-12-30,10.949999809265137,10.210000038146973,10.479999542236328,10.670000076293945,334300.0,10.48723316192627
2022-01-03,10.699999809265137,10.3100004196167,10.670000076293945,10.6899995803833,63500.0,10.506890296936035
2022-01-04,10.800000190734863,10.0,10.6899995803833,10.800000190734863,103400.0,10.615007400512695
2022-01-05,10.890000343322754,10.199999809265137,10.890000343322754,10.479999542236328,99900.0,10.300487518310547
2022-01-06,10.600000381469727,9.930000305175781,10.520000457763672,10.489999771118164,105400.0,10.31031608581543
2022-01-07,10.640000343322754,10.100000381469727,10.640000343322754,10.399999618530273,104800.0,10.221858024597168
2022-01-10,10.609999656677246,9.8100004196167,10.489999771118164,10.609999656677246,49100.0,10.428260803222656
2022-01-11,10.609999656677246,10.029999732971191,10.609999656677246,10.3100004196167,216300.0,10.133399963378906
2022-01-12,10.359999656677246,10.130000114440918,10.350000381469727,10.220000267028809,81700.0,10.044941902160645
2022-01-13,10.399999618530273,10.079999923706055,10.34000015258789,10.350000381469727,114200.0,10.172715187072754
2022-01-14,10.380000114440918,10.15999984741211,10.380000114440918,10.25,62900.0,10.074427604675293
2022-01-17,10.390000343322754,9.75,10.390000343322754,10.25,126500.0,10.074427604675293
2022-01-18,10.350000381469727,9.920000076293945,10.350000381469727,9.989999771118164,79200.0,9.818881034851074
2022-01-19,10.170000076293945,9.84000015258789,10.15999984741211,9.9399995803833,121600.0,9.769737243652344
2022-01-20,10.109999656677246,9.84000015258789,9.90999984741211,9.84000015258789,78200.0,9.6714506149292
2022-01-21,10.09000015258789,9.739999771118164,9.960000038146973,10.09000015258789,198100.0,9.917168617248535
2022-01-24,10.350000381469727,9.8100004196167,10.25,10.350000381469727,88600.0,10.172715187072754
2022-01-25,10.390000343322754,9.789999961853027,10.359999656677246,10.390000343322754,93100.0,10.212030410766602
2022-01-26,10.489999771118164,9.930000305175781,10.3100004196167,10.489999771118164,162000.0,10.31031608581543
2022-01-27,10.59000015258789,10.0,10.489999771118164,10.390000343322754,118500.0,10.212030410766602
2022-01-28,10.899999618530273,10.0600004196167,10.390000343322754,10.899999618530273,163800.0,10.713293075561523
2022-01-31,11.130000114440918,10.319999694824219,10.890000343322754,11.130000114440918,310100.0,10.939353942871094
2022-02-01,11.489999771118164,10.90999984741211,11.100000381469727,11.489999771118164,146500.0,11.293187141418457
2022-02-02,12.539999961853027,11.270000457763672,11.489999771118164,12.0,194600.0,11.794451713562012
2022-02-03,12.329999923706055,11.890000343322754,12.010000228881836,12.0,103400.0,11.794451713562012
2022-02-04,12.210000038146973,11.569999694824219,12.210000038146973,11.9399995803833,79400.0,11.735479354858398
2022-02-07,12.229999542236328,11.0600004196167,12.0600004196167,11.890000343322754,182300.0,11.686336517333984
2022-02-08,12.34000015258789,11.279999732971191,12.029999732971191,11.949999809265137,115200.0,11.745307922363281
2022-02-09,12.40999984741211,11.760000228881836,11.989999771118164,11.760000228881836,158400.0,11.558563232421875
2022-02-10,12.5,11.710000038146973,11.710000038146973,12.0,103300.0,11.794451713562012
2022-02-11,12.460000038146973,11.819999694824219,12.199999809265137,11.869999885559082,69700.0,11.666678428649902
2022-02-14,12.170000076293945,11.600000381469727,11.880000114440918,11.600000381469727,68800.0,11.401304244995117
2022-02-15,11.850000381469727,11.289999961853027,11.65999984741211,11.399999618530273,91200.0,11.204729080200195
2022-02-16,12.140000343322754,10.850000381469727,12.140000343322754,10.850000381469727,100300.0,10.66415023803711
2022-02-17,10.899999618530273,10.079999923706055,10.850000381469727,10.079999923706055,210700.0,9.907339096069336
2022-02-18,10.579999923706055,9.65999984741211,10.149999618530273,10.579999923706055,128200.0,10.398775100708008
2022-02-21,10.75,10.119999885559082,10.75,10.579999923706055,61100.0,10.398775100708008
2022-02-22,10.9399995803833,10.510000228881836,10.710000038146973,10.649999618530273,104400.0,10.467576026916504
2022-02-23,10.640000343322754,9.800000190734863,10.640000343322754,9.949999809265137,177100.0,9.779565811157227
2022-02-24,10.699999809265137,9.5600004196167,9.899999618530273,10.699999809265137,95100.0,10.516719818115234
2022-02-25,11.0,10.260000228881836,10.59000015258789,11.0,215700.0,10.811580657958984
2022-03-02,11.850000381469727,10.770000457763672,10.789999961853027,11.600000381469727,100200.0,11.401304244995117
2022-03-03,12.09000015258789,11.609999656677246,11.859999656677246,11.9399995803833,98000.0,11.735479354858398
2022-03-04,12.0,11.220000267028809,12.0,11.819999694824219,82500.0,11.617534637451172
2022-03-07,12.640000343322754,11.25,11.819999694824219,11.25,113500.0,11.05729866027832
2022-03-08,11.5600004196167,10.680000305175781,11.319999694824219,10.6899995803833,110200.0,10.506890296936035
2022-03-09,11.850000381469727,10.789999961853027,10.789999961853027,11.270000457763672,130300.0,11.076956748962402
2022-03-10,11.279999732971191,10.210000038146973,11.130000114440918,10.75,123100.0,10.565863609313965
2022-03-11,11.010000228881836,10.0,11.010000228881836,10.0,80000.0,9.828709602355957
2022-03-14,10.260000228881836,9.550000190734863,10.260000228881836,9.550000190734863,58900.0,9.386418342590332
2022-03-15,9.649999618530273,8.829999923706055,9.550000190734863,9.520000457763672,145800.0,9.356932640075684
2022-03-16,10.029999732971191,9.300000190734863,9.819999694824219,9.850000381469727,110700.0,9.681280136108398
2022-03-17,9.920000076293945,9.100000381469727,9.920000076293945,9.579999923706055,153700.0,9.41590404510498
2022-03-18,10.0,9.529999732971191,9.59000015258789,9.850000381469727,78400.0,9.681280136108398
2022-03-21,10.34000015258789,9.9399995803833,10.069999694824219,10.050000190734863,55700.0,9.877853393554688
2022-03-22,10.279999732971191,9.920000076293945,10.109999656677246,9.920000076293945,52600.0,9.750080108642578
2022-03-23,10.3100004196167,9.739999771118164,10.210000038146973,9.970000267028809,65100.0,9.799223899841309
2022-03-24,10.199999809265137,9.899999618530273,10.0,9.920000076293945,65500.0,9.750080108642578
2022-03-25,10.25,9.819999694824219,10.0,10.25,78200.0,10.074427604675293
2022-03-28,10.850000381469727,10.149999618530273,10.279999732971191,10.25,117000.0,10.074427604675293
2022-03-29,10.989999771118164,10.34000015258789,10.5,10.989999771118164,85400.0,10.801752090454102
2022-03-30,11.680000305175781,11.0600004196167,11.100000381469727,11.199999809265137,144200.0,11.00815486907959
2022-03-31,11.699999809265137,10.630000114440918,11.140000343322754,11.699999809265137,174200.0,11.499590873718262
2022-04-01,12.0,11.539999961853027,11.649999618530273,11.680000305175781,86600.0,11.479933738708496
2022-04-04,11.890000343322754,11.449999809265137,11.890000343322754,11.710000038146973,66100.0,11.509419441223145
2022-04-05,11.880000114440918,11.0,11.880000114440918,11.270000457763672,615100.0,11.076956748962402
2022-04-06,11.119999885559082,10.369999885559082,11.100000381469727,10.399999618530273,84800.0,10.221858024597168
2022-04-07,10.710000038146973,10.039999961853027,10.390000343322754,10.710000038146973,53300.0,10.526548385620117
2022-04-08,10.890000343322754,10.109999656677246,10.890000343322754,10.109999656677246,62200.0,9.9368257522583
2022-04-11,10.699999809265137,9.899999618530273,10.09000015258789,10.699999809265137,65500.0,10.516719818115234
2022-04-12,10.850000381469727,10.199999809265137,10.850000381469727,10.449999809265137,58700.0,10.271001815795898
2022-04-13,10.699999809265137,10.34000015258789,10.520000457763672,10.619999885559082,58500.0,10.438090324401855
2022-04-14,10.630000114440918,10.140000343322754,10.630000114440918,10.300000190734863,52300.0,10.123571395874023
2022-04-18,10.5,9.970000267028809,10.319999694824219,10.5,69100.0,10.320145606994629
2022-04-19,10.539999961853027,10.0,10.420000076293945,10.270000457763672,66000.0,10.094085693359375
2022-04-20,10.449999809265137,10.0,10.300000190734863,10.0,47700.0,9.828709602355957
2022-04-22,10.069999694824219,9.229999542236328,10.069999694824219,9.460000038146973,83600.0,9.297959327697754
2022-04-25,9.579999923706055,9.0,9.579999923706055,9.0,152900.0,8.84583854675293
2022-04-26,9.149999618530273,8.65999984741211,9.0600004196167,9.039999961853027,62600.0,8.885153770446777
2022-04-27,9.279999732971191,8.9399995803833,9.069999694824219,9.0,73600.0,8.84583854675293
2022-04-28,9.270000457763672,8.729999542236328,9.270000457763672,9.180000305175781,362700.0,9.02275562286377
2022-04-29,9.800000190734863,9.109999656677246,9.199999809265137,9.800000190734863,156900.0,9.632136344909668
2022-05-02,9.720000267028809,8.930000305175781,9.720000267028809,9.25,79800.0,9.25
2022-05-03,9.359999656677246,9.09000015258789,9.210000038146973,9.199999809265137,76700.0,9.199999809265137
2022-05-04,9.479999542236328,8.880000114440918,9.380000114440918,9.369999885559082,48400.0,9.369999885559082
2022-05-05,9.460000038146973,8.989999771118164,9.369999885559082,9.050000190734863,104000.0,9.050000190734863
2022-05-06,9.229999542236328,8.899999618530273,9.119999885559082,9.0,54700.0,9.0
2022-05-09,9.180000305175781,8.399999618530273,9.180000305175781,8.550000190734863,46100.0,8.550000190734863
2022-05-10,9.180000305175781,8.25,8.699999809265137,9.180000305175781,90500.0,9.180000305175781
2022-05-11,9.399999618530273,8.670000076293945,9.399999618530273,8.90999984741211,69700.0,8.90999984741211
2022-05-12,9.5,8.670000076293945,9.420000076293945,9.5,112200.0,9.5
2022-05-13,9.779999732971191,9.210000038146973,9.229999542236328,9.329999923706055,90000.0,9.329999923706055
2022-05-16,9.859999656677246,9.25,9.289999961853027,9.680000305175781,51400.0,9.680000305175781
2022-05-17,10.239999771118164,9.800000190734863,9.84000015258789,9.949999809265137,57500.0,9.949999809265137
